Run,Question,Correct,Latency
7,34,1,0.692716121673584
7,35,1,0.4996769428253174
7,36,1,0.6149640083312988
7,37,1,0.6228301525115967
7,38,1,0.7139608860015869
7,39,1,0.9211859703063965
7,40,1,0.602299690246582
7,41,1,0.43895626068115234
7,42,1,0.4791228771209717
7,43,1,0.4979679584503174
7,44,1,0.5340919494628906
7,45,1,0.7888031005859375
7,46,1,0.6524918079376221
8,0,1,0.4977571964263916
8,1,1,0.5009622573852539
8,2,1,0.4366741180419922
8,3,0,0.7890589237213135
8,4,1,0.5909769535064697
8,5,1,0.6322391033172607
8,6,1,0.6193218231201172
8,7,1,0.350543737411499
8,8,1,1.2351329326629639
8,9,1,0.390718936920166
8,10,1,0.4552156925201416
8,11,0,0.5710330009460449
8,12,1,0.5750672817230225
8,13,0,0.5048611164093018
8,14,1,0.5014410018920898
8,15,1,0.5119359493255615
8,16,1,0.5465488433837891
8,17,0,0.4966762065887451
8,18,0,0.5006792545318604
8,19,1,0.6109950542449951
8,20,1,0.6353449821472168
8,21,1,0.5435459613800049
8,22,1,0.45253491401672363
8,23,1,0.5098953247070312
8,24,1,0.4735839366912842
8,25,1,0.511030912399292
8,26,1,0.7487847805023193
8,27,1,1.2743821144104004
8,28,1,0.3139491081237793
8,29,1,0.5593588352203369
8,30,1,0.3944399356842041
8,31,1,1.0165026187896729
8,32,1,0.571972131729126
8,33,1,0.44418787956237793
8,34,1,0.4754788875579834
8,35,1,0.536635160446167
8,36,1,0.4773411750793457
8,37,1,0.4054131507873535
8,38,1,0.47475194931030273
8,39,1,0.6630721092224121
8,40,1,4.831590890884399
8,41,1,0.5471458435058594
8,42,1,0.5404727458953857
8,43,1,0.48121023178100586
8,44,1,0.541550874710083
8,45,1,1.1346650123596191
8,46,1,0.7409157752990723
9,0,1,0.5425570011138916
9,1,1,0.5117578506469727
9,2,1,0.5127089023590088
9,3,1,0.6391739845275879
9,4,1,0.71002197265625
9,5,1,0.5446128845214844
9,6,1,0.4376370906829834
9,7,1,0.4034247398376465
9,8,1,0.7631180286407471
9,9,1,0.4187788963317871
9,10,1,0.4882659912109375
9,11,0,0.586820125579834
9,12,1,4.423070192337036
9,13,0,0.529062032699585
9,14,1,0.6336278915405273
9,15,1,0.5866279602050781
9,16,1,0.4777648448944092
9,17,0,0.5185608863830566
9,18,1,0.5589039325714111
9,19,1,0.9739446640014648
9,20,1,0.615541934967041
9,21,1,0.6105380058288574
9,22,1,0.4102048873901367
9,23,1,2.8620190620422363
9,24,1,0.5095789432525635
9,25,1,0.5315001010894775
9,26,1,0.5844779014587402
9,27,1,0.5160939693450928
9,28,1,0.301738977432251
9,29,1,0.7217121124267578
9,30,1,0.3822958469390869
9,31,1,0.8700201511383057
9,32,1,0.6063108444213867
9,33,1,0.40894198417663574
9,34,1,0.48676609992980957
9,35,1,0.5154979228973389
9,36,1,0.5124752521514893
9,37,1,0.5120999813079834
9,38,1,0.6129190921783447
9,39,1,0.7639050483703613
9,40,1,0.7694990634918213
9,41,1,0.39054322242736816
9,42,1,0.6286101341247559
9,43,1,0.4992091655731201
9,44,1,0.4984707832336426
9,45,1,0.8762400150299072
9,46,1,0.7089171409606934
10,0,0,0.45181798934936523
10,1,1,0.622241735458374
10,2,1,0.5195939540863037
10,3,1,0.5473389625549316
10,4,1,0.8125438690185547
10,5,0,0.43470287322998047
10,6,1,0.46351194381713867
10,7,1,0.5122630596160889
10,8,1,0.5438909530639648
10,9,1,1.1687660217285156
10,10,1,0.4359111785888672
10,11,0,1.2253098487854004
10,12,1,0.48135995864868164
10,13,0,0.5404238700866699
10,14,1,0.9234309196472168
10,15,1,0.5089249610900879
10,16,1,0.6138579845428467
10,17,0,0.38909006118774414
10,18,1,0.6285288333892822
10,19,1,0.611774206161499
10,20,1,0.9916331768035889
10,21,1,0.46391820907592773
10,22,1,0.38271069526672363
10,23,1,0.5275893211364746
10,24,1,0.5436811447143555
10,25,1,0.5252890586853027
10,26,1,0.7570853233337402
10,27,1,0.8517911434173584
10,28,1,0.3490772247314453
10,29,1,0.6423232555389404
10,30,1,0.44778871536254883
10,31,1,5.586556911468506
10,32,0,0.714472770690918
10,33,1,0.4170200824737549
10,34,1,0.6319408416748047
10,35,1,0.5836880207061768
10,36,1,0.8266730308532715
10,37,1,0.5041790008544922
10,38,1,0.8722360134124756
10,39,1,0.658135175704956
10,40,1,0.4015030860900879
10,41,1,0.516822099685669
10,42,1,0.49860310554504395
10,43,1,0.542827844619751
10,44,1,0.5974142551422119
10,45,1,0.893298864364624
10,46,1,0.7442309856414795
